# file: I1I2.txt
# created: Tue, 07 May 2024, 11:45:56
-9.597000E-01	-6.609569E+01	+7.297703E+01
-9.596000E-01	-6.592424E+01	+7.280260E+01
-9.595000E-01	-6.575364E+01	+7.262903E+01
-9.594000E-01	-6.558389E+01	+7.245631E+01
-9.593000E-01	-6.541498E+01	+7.228443E+01
-9.592000E-01	-6.524690E+01	+7.211340E+01
-9.591000E-01	-6.507964E+01	+7.194320E+01
-9.590000E-01	-6.491321E+01	+7.177384E+01
-9.589000E-01	-6.474759E+01	+7.160529E+01
-9.588000E-01	-6.458278E+01	+7.143756E+01
-9.587000E-01	-6.441877E+01	+7.127065E+01
-9.586000E-01	-6.425556E+01	+7.110453E+01
-9.585000E-01	-6.409314E+01	+7.093922E+01
-9.584000E-01	-6.393151E+01	+7.077470E+01
-9.583000E-01	-6.377065E+01	+7.061097E+01
-9.582000E-01	-6.361057E+01	+7.044802E+01
-9.581000E-01	-6.345126E+01	+7.028585E+01
-9.580000E-01	-6.329272E+01	+7.012444E+01
-9.579000E-01	-6.313493E+01	+6.996381E+01
-9.578000E-01	-6.297789E+01	+6.980393E+01
-9.577000E-01	-6.282160E+01	+6.964481E+01
-9.576000E-01	-6.266605E+01	+6.948644E+01
-9.575000E-01	-6.251124E+01	+6.932881E+01
-9.574000E-01	-6.235716E+01	+6.917192E+01
-9.573000E-01	-6.220380E+01	+6.901576E+01
-9.572000E-01	-6.205117E+01	+6.886033E+01
-9.571000E-01	-6.189925E+01	+6.870563E+01
-9.570000E-01	-6.174805E+01	+6.855164E+01
-9.569000E-01	-6.159754E+01	+6.839837E+01
-9.568000E-01	-6.144774E+01	+6.824581E+01
-9.567000E-01	-6.129864E+01	+6.809395E+01
-9.566000E-01	-6.115023E+01	+6.794278E+01
-9.565000E-01	-6.100250E+01	+6.779232E+01
-9.564000E-01	-6.085546E+01	+6.764254E+01
-9.563000E-01	-6.070909E+01	+6.749344E+01
-9.562000E-01	-6.056340E+01	+6.734503E+01
-9.561000E-01	-6.041837E+01	+6.719729E+01
-9.560000E-01	-6.027401E+01	+6.705022E+01
-9.559000E-01	-6.013031E+01	+6.690381E+01
-9.558000E-01	-5.998726E+01	+6.675807E+01
-9.557000E-01	-5.984486E+01	+6.661298E+01
-9.556000E-01	-5.970310E+01	+6.646855E+01
-9.555000E-01	-5.956199E+01	+6.632477E+01
-9.554000E-01	-5.942151E+01	+6.618162E+01
-9.553000E-01	-5.928167E+01	+6.603912E+01
-9.552000E-01	-5.914246E+01	+6.589725E+01
-9.551000E-01	-5.900386E+01	+6.575602E+01
-9.550000E-01	-5.886589E+01	+6.561541E+01
-9.549000E-01	-5.872854E+01	+6.547542E+01
-9.548000E-01	-5.859179E+01	+6.533605E+01
-9.547000E-01	-5.845566E+01	+6.519730E+01
-9.546000E-01	-5.832012E+01	+6.505915E+01
-9.545000E-01	-5.818519E+01	+6.492161E+01
-9.544000E-01	-5.805085E+01	+6.478468E+01
-9.543000E-01	-5.791711E+01	+6.464834E+01
-9.542000E-01	-5.778395E+01	+6.451260E+01
-9.541000E-01	-5.765138E+01	+6.437744E+01
-9.540000E-01	-5.751938E+01	+6.424288E+01
-9.539000E-01	-5.738797E+01	+6.410889E+01
-9.538000E-01	-5.725712E+01	+6.397549E+01
